person_id,identifier,scheme
uk.org.publicwhip/person/18716,5330,historichansard_person_id
uk.org.publicwhip/person/18717,5331,historichansard_person_id
uk.org.publicwhip/person/18718,5333,historichansard_person_id
uk.org.publicwhip/person/18718,mr-colin-patrick,historichansard_url
uk.org.publicwhip/person/18719,5334,historichansard_person_id
uk.org.publicwhip/person/18720,5335,historichansard_person_id
uk.org.publicwhip/person/18720,mr-samuel-pattinson,historichansard_url
uk.org.publicwhip/person/18721,5336,historichansard_person_id
uk.org.publicwhip/person/18721,mr-robert-pattinson,historichansard_url
uk.org.publicwhip/person/18722,5337,historichansard_person_id
uk.org.publicwhip/person/18723,5338,historichansard_person_id
uk.org.publicwhip/person/18724,5340,historichansard_person_id
uk.org.publicwhip/person/18725,5341,historichansard_person_id
uk.org.publicwhip/person/18726,5342,historichansard_person_id
uk.org.publicwhip/person/18727,5343,historichansard_person_id
uk.org.publicwhip/person/18727,mr-osbert-peake,historichansard_url
uk.org.publicwhip/person/18728,5344,historichansard_person_id
uk.org.publicwhip/person/18729,5345,historichansard_person_id
uk.org.publicwhip/person/18729,mr-charles-peat,historichansard_url
uk.org.publicwhip/person/18730,5346,historichansard_person_id
uk.org.publicwhip/person/18731,5347,historichansard_person_id
uk.org.publicwhip/person/18732,5348,historichansard_person_id
uk.org.publicwhip/person/18733,5349,historichansard_person_id
uk.org.publicwhip/person/18734,5350,historichansard_person_id
uk.org.publicwhip/person/18735,5352,historichansard_person_id
uk.org.publicwhip/person/18736,5354,historichansard_person_id
uk.org.publicwhip/person/18736,sir-john-pennefather,historichansard_url
uk.org.publicwhip/person/18737,5355,historichansard_person_id
uk.org.publicwhip/person/18737,sir-frederick-penny,historichansard_url
uk.org.publicwhip/person/18738,5356,historichansard_person_id
uk.org.publicwhip/person/18739,5357,historichansard_person_id
uk.org.publicwhip/person/18740,5358,historichansard_person_id
uk.org.publicwhip/person/18741,5359,historichansard_person_id
uk.org.publicwhip/person/18742,5360,historichansard_person_id
uk.org.publicwhip/person/18743,5361,historichansard_person_id
uk.org.publicwhip/person/18744,5362,historichansard_person_id
uk.org.publicwhip/person/18744,sir-william-perring,historichansard_url
uk.org.publicwhip/person/18745,5363,historichansard_person_id
uk.org.publicwhip/person/18746,5364,historichansard_person_id
uk.org.publicwhip/person/18747,5365,historichansard_person_id
uk.org.publicwhip/person/18747,mr-samuel-perry,historichansard_url
uk.org.publicwhip/person/18748,5366,historichansard_person_id
uk.org.publicwhip/person/18749,5367,historichansard_person_id
uk.org.publicwhip/person/18750,5368,historichansard_person_id
uk.org.publicwhip/person/18751,5369,historichansard_person_id
uk.org.publicwhip/person/18751,dr-sidney-peters,historichansard_url
uk.org.publicwhip/person/18752,5370,historichansard_person_id
uk.org.publicwhip/person/18752,mr-maurice-petherick,historichansard_url
uk.org.publicwhip/person/18753,5372,historichansard_person_id
uk.org.publicwhip/person/18753,mr-frederick-pethick-lawrence,historichansard_url
uk.org.publicwhip/person/18754,5373,historichansard_person_id
uk.org.publicwhip/person/18755,sir-basil-peto,historichansard_url
uk.org.publicwhip/person/18755,5374,historichansard_person_id
uk.org.publicwhip/person/18756,5375,historichansard_person_id
uk.org.publicwhip/person/18757,5376,historichansard_person_id
uk.org.publicwhip/person/18758,5377,historichansard_person_id
uk.org.publicwhip/person/18758,mr-geoffrey-peto,historichansard_url
uk.org.publicwhip/person/18759,5378,historichansard_person_id
uk.org.publicwhip/person/18760,5381,historichansard_person_id
uk.org.publicwhip/person/18761,5383,historichansard_person_id
uk.org.publicwhip/person/18761,sir-owen-philipps,historichansard_url
uk.org.publicwhip/person/18762,mr-hilton-philipson,historichansard_url
uk.org.publicwhip/person/18762,5384,historichansard_person_id
uk.org.publicwhip/person/18763,5385,historichansard_person_id
uk.org.publicwhip/person/18763,mrs-mabel-philipson,historichansard_url
uk.org.publicwhip/person/18764,5386,historichansard_person_id
uk.org.publicwhip/person/18765,5388,historichansard_person_id
uk.org.publicwhip/person/18766,5389,historichansard_person_id
uk.org.publicwhip/person/18766,mr-george-pilcher,historichansard_url
uk.org.publicwhip/person/18767,5390,historichansard_person_id
uk.org.publicwhip/person/18767,lieut-colonel-emil-pickering,historichansard_url
uk.org.publicwhip/person/18768,mr-ernest-pickering,historichansard_url
uk.org.publicwhip/person/18768,5391,historichansard_person_id
uk.org.publicwhip/person/18769,5392,historichansard_person_id
uk.org.publicwhip/person/18769,hon-mary-pickford,historichansard_url
uk.org.publicwhip/person/18770,5393,historichansard_person_id
uk.org.publicwhip/person/18770,sir-kenneth-pickthorn,historichansard_url
uk.org.publicwhip/person/18771,5394,historichansard_person_id
uk.org.publicwhip/person/18771,miss-edith-picton-turbervill,historichansard_url
uk.org.publicwhip/person/18772,5395,historichansard_person_id
uk.org.publicwhip/person/18772,mr-douglas-pielou,historichansard_url
uk.org.publicwhip/person/18773,5396,historichansard_person_id
uk.org.publicwhip/person/18774,sir-philip-pilditch,historichansard_url
uk.org.publicwhip/person/18774,5400,historichansard_person_id
uk.org.publicwhip/person/18775,5401,historichansard_person_id
uk.org.publicwhip/person/18776,5403,historichansard_person_id
uk.org.publicwhip/person/18777,5404,historichansard_person_id
uk.org.publicwhip/person/18778,5405,historichansard_person_id
uk.org.publicwhip/person/18778,mr-duncan-pirie,historichansard_url
uk.org.publicwhip/person/18779,5406,historichansard_person_id
uk.org.publicwhip/person/18780,5407,historichansard_person_id
uk.org.publicwhip/person/18781,5408,historichansard_person_id
uk.org.publicwhip/person/18782,5409,historichansard_person_id
uk.org.publicwhip/person/18783,captain-leonard-plugge,historichansard_url
uk.org.publicwhip/person/18783,5410,historichansard_person_id
uk.org.publicwhip/person/18784,5411,historichansard_person_id
uk.org.publicwhip/person/18785,5412,historichansard_person_id
uk.org.publicwhip/person/18786,5413,historichansard_person_id
uk.org.publicwhip/person/18787,5414,historichansard_person_id
uk.org.publicwhip/person/18788,5416,historichansard_person_id
uk.org.publicwhip/person/18789,5418,historichansard_person_id
uk.org.publicwhip/person/18789,mr-david-pole,historichansard_url
uk.org.publicwhip/person/18790,5419,historichansard_person_id
uk.org.publicwhip/person/18791,5420,historichansard_person_id
uk.org.publicwhip/person/18792,5422,historichansard_person_id
uk.org.publicwhip/person/18793,5425,historichansard_person_id
uk.org.publicwhip/person/18794,5426,historichansard_person_id
uk.org.publicwhip/person/18795,5427,historichansard_person_id
uk.org.publicwhip/person/18796,5428,historichansard_person_id
uk.org.publicwhip/person/18796,colonel-charles-ponsonby,historichansard_url
uk.org.publicwhip/person/18797,5429,historichansard_person_id
uk.org.publicwhip/person/18797,mr-arthur-ponsonby,historichansard_url
uk.org.publicwhip/person/18798,5430,historichansard_person_id
uk.org.publicwhip/person/18799,5432,historichansard_person_id
uk.org.publicwhip/person/18800,5433,historichansard_person_id
uk.org.publicwhip/person/18800,mr-richard-porritt,historichansard_url
uk.org.publicwhip/person/18801,5434,historichansard_person_id
uk.org.publicwhip/person/18802,5435,historichansard_person_id
uk.org.publicwhip/person/18803,5436,historichansard_person_id
uk.org.publicwhip/person/18804,5437,historichansard_person_id
uk.org.publicwhip/person/18804,mr-john-potts,historichansard_url
uk.org.publicwhip/person/18805,5438,historichansard_person_id
uk.org.publicwhip/person/18806,5439,historichansard_person_id
uk.org.publicwhip/person/18807,5441,historichansard_person_id
uk.org.publicwhip/person/18808,5442,historichansard_person_id
uk.org.publicwhip/person/18809,5443,historichansard_person_id
uk.org.publicwhip/person/18809,lieut-colonel-sir-assheton-pownall,historichansard_url
uk.org.publicwhip/person/18810,5444,historichansard_person_id
uk.org.publicwhip/person/18811,5445,historichansard_person_id
uk.org.publicwhip/person/18812,5446,historichansard_person_id
uk.org.publicwhip/person/18812,mr-john-pratt,historichansard_url
uk.org.publicwhip/person/18813,5447,historichansard_person_id
uk.org.publicwhip/person/18813,sir-walter-preston,historichansard_url
uk.org.publicwhip/person/18814,5449,historichansard_person_id
uk.org.publicwhip/person/18815,5450,historichansard_person_id
uk.org.publicwhip/person/18816,5452,historichansard_person_id
uk.org.publicwhip/person/18816,mr-william-pringle,historichansard_url
uk.org.publicwhip/person/18817,5453,historichansard_person_id
uk.org.publicwhip/person/18818,5454,historichansard_person_id
uk.org.publicwhip/person/18818,mr-james-pringle,historichansard_url
uk.org.publicwhip/person/18819,5457,historichansard_person_id
uk.org.publicwhip/person/18820,5459,historichansard_person_id
uk.org.publicwhip/person/18820,mr-denis-pritt,historichansard_url
uk.org.publicwhip/person/18821,mr-frank-privett,historichansard_url
uk.org.publicwhip/person/18821,5460,historichansard_person_id
uk.org.publicwhip/person/18822,5461,historichansard_person_id
uk.org.publicwhip/person/18823,5464,historichansard_person_id
uk.org.publicwhip/person/18823,major-henry-procter,historichansard_url
uk.org.publicwhip/person/18824,5465,historichansard_person_id
uk.org.publicwhip/person/18825,5466,historichansard_person_id
uk.org.publicwhip/person/18826,5467,historichansard_person_id
uk.org.publicwhip/person/18827,5468,historichansard_person_id
uk.org.publicwhip/person/18827,mr-rowland-prothero,historichansard_url
uk.org.publicwhip/person/18828,5469,historichansard_person_id
uk.org.publicwhip/person/18829,5470,historichansard_person_id
uk.org.publicwhip/person/18830,5471,historichansard_person_id
uk.org.publicwhip/person/18831,5473,historichansard_person_id
uk.org.publicwhip/person/18832,5474,historichansard_person_id
uk.org.publicwhip/person/18833,5475,historichansard_person_id
uk.org.publicwhip/person/18834,5476,historichansard_person_id
uk.org.publicwhip/person/18835,5477,historichansard_person_id
uk.org.publicwhip/person/18835,mr-reginald-purbrick,historichansard_url
uk.org.publicwhip/person/18836,5478,historichansard_person_id
uk.org.publicwhip/person/18836,mr-albert-purcell,historichansard_url
uk.org.publicwhip/person/18837,5479,historichansard_person_id
uk.org.publicwhip/person/18838,5480,historichansard_person_id
uk.org.publicwhip/person/18839,5481,historichansard_person_id
uk.org.publicwhip/person/18839,sir-percy-pybus,historichansard_url
uk.org.publicwhip/person/18840,5482,historichansard_person_id
uk.org.publicwhip/person/18841,5483,historichansard_person_id
uk.org.publicwhip/person/18842,5484,historichansard_person_id
uk.org.publicwhip/person/18842,mr-david-quibell,historichansard_url
uk.org.publicwhip/person/18843,5485,historichansard_person_id
uk.org.publicwhip/person/18844,mr-edmund-radford,historichansard_url
uk.org.publicwhip/person/18844,5487,historichansard_person_id
uk.org.publicwhip/person/18845,5488,historichansard_person_id
uk.org.publicwhip/person/18846,5489,historichansard_person_id
uk.org.publicwhip/person/18847,5490,historichansard_person_id
uk.org.publicwhip/person/18847,mr-henry-rae,historichansard_url
uk.org.publicwhip/person/18848,5491,historichansard_person_id
uk.org.publicwhip/person/18848,sir-william-raeburn,historichansard_url
uk.org.publicwhip/person/18849,5492,historichansard_person_id
uk.org.publicwhip/person/18850,mr-peter-raffan,historichansard_url
uk.org.publicwhip/person/18850,5493,historichansard_person_id
uk.org.publicwhip/person/18851,mr-walter-raine,historichansard_url
uk.org.publicwhip/person/18851,5494,historichansard_person_id
uk.org.publicwhip/person/18852,5495,historichansard_person_id
uk.org.publicwhip/person/18853,5496,historichansard_person_id
uk.org.publicwhip/person/18854,5497,historichansard_person_id
uk.org.publicwhip/person/18854,captain-cecil-ramage,historichansard_url
uk.org.publicwhip/person/18855,5498,historichansard_person_id
uk.org.publicwhip/person/18855,mr-herwald-ramsbotham,historichansard_url
uk.org.publicwhip/person/18856,5499,historichansard_person_id
uk.org.publicwhip/person/18857,5501,historichansard_person_id
uk.org.publicwhip/person/18857,mr-john-randles,historichansard_url
uk.org.publicwhip/person/18858,5502,historichansard_person_id
uk.org.publicwhip/person/18859,5503,historichansard_person_id
uk.org.publicwhip/person/18859,lieutenant-alfred-raper,historichansard_url
uk.org.publicwhip/person/18860,5504,historichansard_person_id
uk.org.publicwhip/person/18860,mr-herbert-raphael,historichansard_url
uk.org.publicwhip/person/18861,5505,historichansard_person_id
uk.org.publicwhip/person/18862,5506,historichansard_person_id
uk.org.publicwhip/person/18862,major-robert-ratcliff,historichansard_url
uk.org.publicwhip/person/18863,5507,historichansard_person_id
uk.org.publicwhip/person/18863,mr-henry-ratcliffe,historichansard_url
uk.org.publicwhip/person/18864,5508,historichansard_person_id
uk.org.publicwhip/person/18864,mr-arthur-ratcliffe,historichansard_url
uk.org.publicwhip/person/18865,5509,historichansard_person_id
uk.org.publicwhip/person/18866,5510,historichansard_person_id
uk.org.publicwhip/person/18867,5511,historichansard_person_id
uk.org.publicwhip/person/18867,lieut-colonel-nathan-raw,historichansard_url
uk.org.publicwhip/person/18868,5512,historichansard_person_id
uk.org.publicwhip/person/18869,5513,historichansard_person_id
uk.org.publicwhip/person/18870,5514,historichansard_person_id
uk.org.publicwhip/person/18870,mr-john-rawlinson,historichansard_url
uk.org.publicwhip/person/18871,5515,historichansard_person_id
uk.org.publicwhip/person/18872,5516,historichansard_person_id
uk.org.publicwhip/person/18872,colonel-richard-rawson,historichansard_url
uk.org.publicwhip/person/18873,mr-cooper-rawson,historichansard_url
uk.org.publicwhip/person/18873,5517,historichansard_person_id
uk.org.publicwhip/person/18874,5518,historichansard_person_id
uk.org.publicwhip/person/18874,sir-william-ray,historichansard_url
uk.org.publicwhip/person/18875,5519,historichansard_person_id
uk.org.publicwhip/person/18875,brigadier-ralph-rayner,historichansard_url
uk.org.publicwhip/person/18876,5520,historichansard_person_id
uk.org.publicwhip/person/18876,mr-william-raynes,historichansard_url
uk.org.publicwhip/person/18877,5521,historichansard_person_id
uk.org.publicwhip/person/18878,5522,historichansard_person_id
